"PrePost"	"PreDay1"	"PreWk1"	"PreWk2"	"PreWk4"	"Ho 2R6R"	"Ho 2S6S"	"Ho E2"	"Ho E2&2R6R"	"Ho E2&2S6S"	"Ho E2&Ket"	"Ho Ket"
"ENSG00000105875.14"	0.269153716105316	0.119902387344712	0.0093843833760836	0.0897344087303988	0.0327575950096435	0.244120656988474	0.184927336404183	0.111257149340816	0.379856020040275	0.291411515086228	0.0810244688326938	0.475773522182082
"ENSG00000185033.14"	0.427293308167048	-0.0128179252411744	-0.0158235911577451	0.114114649925643	-0.0598554542034293	0.583059145198887	0.789534046730545	0.560042734679039	0.843800943761281	0.514313661965889	0.74279191066549	0.60394322490336
"ENSG00000135636.14"	0.721992441460008	-0.41231355382174	0.0441445249952892	-0.0124799867426102	-0.329364539666924	0.70377499423114	0.582755830035596	0.694827141709634	0.479233970959553	0.188998946330532	0.702480402458287	0.512707106270622
"ENSG00000151135.10"	-0.427569238431221	-0.108165283078316	-0.159247143086025	-0.271629349271558	-0.149319127578901	-0.479055212922338	-0.320160557626433	-0.639212063813952	-0.308150503941353	0.00866216749327808	-0.831865448110569	-0.429938953031409
"ENSG00000165684.4"	0.407798582442084	0.310876394529013	0.133173647521037	0.291040914521163	0.153628375623247	0.534347412672062	0.269474264767944	0.469183527179819	0.312675460639188	0.189829459093574	0.585351337124838	0.100576473136673
"ENSG00000068308.13"	0.300147077522474	-0.051815798705932	0.0667127196102717	0.0708158532861702	-0.0197693773288474	0.274276072461722	0.293294736821544	0.258475848921331	0.225633719156988	0.00192516137588772	0.453311931112431	0.179928584851544
"ENSG00000153879.9"	-0.338677389593864	-0.0431210698052711	-0.0188965776369496	-0.171557667202873	-0.0535746515570201	-0.919605794226174	-0.482009517838851	-0.717851153304748	-0.635739932384015	-0.0630266707515981	-0.81600925033645	-0.531172556521497
"ENSG00000122482.21"	-0.384403693118704	-0.0543081903548348	-0.0512972850016329	-0.233795791643568	-0.0595735315222949	-0.671940734706823	-0.734258637572377	-0.626867805239116	-1.0024756942238	-0.644238537142233	-0.829753606024434	-0.782617706808329
"ENSG00000160410.15"	0.596783435183133	-0.0895824467898763	0.252290009954644	0.211947847905906	0.00200946978212269	0.531679915371912	0.501169916593897	0.439483582466669	0.377342490031073	0.0932125152196095	0.700179569353637	0.33276020208252
"ENSG00000135387.21"	-0.190404516732551	-0.260955768705096	-0.0970243554957975	-0.189761986526517	-0.223309458332048	-0.547805901110245	-0.778061149437416	-0.539884089391094	-0.751168956676578	-0.531746008992632	-0.800964110913696	-0.434107851550188
"ENSG00000065882.16"	0.332835876927908	-0.0635598911824822	0.0600808147674421	0.0424071411025508	-0.050782393307629	-0.115475154291624	0.0517987210341744	0.0575892152226416	0.0603788708860069	0.112757850636217	-0.126270949454374	0.114106358275984
"ENSG00000111912.20"	-0.264754403855758	-0.20025282088259	-0.107561325465274	-0.312562650897645	-0.181416031665161	-0.324120215840296	-0.156768394415699	-0.239145234605986	-0.43433273857695	-0.169261984416061	-0.644558742293664	-0.188332967307246
"ENSG00000148481.14"	-0.364289190417224	-0.102981394865272	-0.212156831197868	-0.289710896422051	-0.119368991838628	-0.361913813747052	-0.324350288865793	-0.381872270658062	-0.486468198582076	-0.257378803441133	-0.358182721432699	-0.194377907607484
"ENSG00000188529.14"	-0.324714895615081	0.00241582021745046	-0.0840239127060851	-0.140682068977171	0.0205908926869807	-0.705550254113144	-1.00251895912389	-0.548618772451317	-0.986171314548338	-0.452005713239528	-0.942463185615624	-0.486644669582556
"ENSG00000092470.12"	-0.323159883450891	-0.0243880171200166	-0.142137377232598	-0.103481087733912	0.0263483086851886	-0.247727425777964	-0.231336102288513	-0.170336982628937	-0.386212423725678	-0.291157848921974	-0.551818827300161	-0.114423468762681
"ENSG00000204569.10"	0.212027179180795	-0.0136125610359219	0.0230203077939093	0.0226663853875113	-0.0264251589888644	0.188968566011249	0.39327796215776	0.268709640870201	0.385593247748115	0.197319494610232	0.286382018896488	0.250554990483178
"ENSG00000115840.14"	-0.274933391822688	0.0384097574335707	-0.092367373783163	-0.0919926888677507	-0.010398072622996	-0.591485260179447	-0.875127390370201	-0.414484119137546	-0.91443396727437	-0.702501404421677	-0.725812226407355	-0.535570888757501
"ENSG00000173226.17"	-0.415647420655483	0.0484736104523673	-0.0948713030746635	-0.0810740847120419	0.046257154146879	-0.280136572705969	-0.143059569707986	-0.205480562149486	-0.0729869871117148	0.19369916603941	-0.533486951202142	-0.090531690268568
"ENSG00000104957.14"	0.240292891414161	0.289645717613791	0.142036787294288	0.214022556361722	0.231541472159337	0.345716537663803	0.438491232937436	0.205080775379379	0.572775370379713	0.351940406392903	0.78760644746108	0.0659890951606839
"ENSG00000181915.4"	-0.326465656457249	-0.223723692925001	-0.149648780395182	-0.233547798460561	-0.158875013250052	-0.107802774608624	-0.0763241855442418	-0.100965496161665	-0.040316576225246	0.0185935281000917	-0.0546440764981231	0.00748144871076928
"ENSG00000250303.3"	0.411184844409279	0.524423445462454	0.218386915943607	0.22315931589679	0.12665623482863	-0.096682039480958	0.126109240704869	-0.340722335058249	-0.0187474470156879	0.428453788529204	0.0980050806218555	-0.00903082447874004
"ENSG00000104960.15"	0.449002292130255	0.218262608749618	0.134208070580983	0.335319605540231	0.187526241345811	0.638572517863766	0.661953754642619	0.511007439300717	0.706757013298605	0.357366635028303	0.874173071427347	0.359276269365289
"ENSG00000119912.16"	-0.259571523298666	-0.113807757395785	-0.0736727819591607	-0.173139832744121	-0.0951019601362066	-0.663885815807925	-0.719147853771043	-0.551491975138727	-0.622136948133476	-0.449146211098964	-0.827508689359493	-0.499520770842236
"ENSG00000280789.2"	0.258618633086875	0.160703807625405	0.036900587384884	0.223121160619125	0.150672943793992	0.349318496994203	0.529109644436262	0.277352291164862	0.487596089453297	0.454918987228827	0.616017997387003	0.408681842229721
"ENSG00000162909.18"	-0.22820050951635	-0.114420096760018	-0.0328310131199849	-0.110930945602767	-0.0703423749351204	-0.628386295615045	-0.635199407393508	-0.365022452970604	-0.672783710310308	-0.391651188461889	-0.571580131721727	-0.371475233500961
"ENSG00000117009.12"	-0.517830579954839	-0.180454185546752	-0.295151244931372	-0.231382057939627	-0.0469045179591223	0.671735631759491	1.38780949704919	0.422563453714762	1.60744217337803	1.70545020319679	-0.129852535058287	0.318354297347736
"ENSG00000128594.8"	0.72768268468489	-0.262588046765151	0.0464950619559676	-0.0280166390058385	-0.123281484502362	-0.456800855070757	-1.22078562624799	0.059582813027055	-1.10072496009006	-1.12900778075282	-0.571412949104342	-0.480416572366593
"ENSG00000055130.16"	-0.288292998013296	-0.061884577387171	-0.0471553262891327	-0.113450979027181	-0.0654631957934289	-0.441316896425798	-0.605464186057339	-0.456111662060603	-0.559105246830953	-0.394345112265075	-0.649984449793906	-0.415337666453542
"ENSG00000104626.14"	-0.295355523222674	-0.248168380332225	-0.225093494461157	-0.401015343756757	-0.265895205071534	-0.680886604673179	-0.66096205581234	-0.604637958411772	-0.769989367283586	-0.443755314160865	-0.857676460994692	-0.530523762787387
"ENSG00000119285.11"	-0.347074465139252	-0.114687298915986	-0.202941859418877	-0.204199156099695	-0.107635312263404	-0.754242268926552	-0.696899614648996	-0.621653580369674	-0.813435562534119	-0.576130079070349	-0.977682736241788	-0.544625678139886
"ENSG00000167676.4"	1.04966642130274	0.188446802457008	0.130287230244588	0.505316197124477	0.256809100477841	0.620648734098697	1.00413216573902	0.149868372705693	1.32242866186147	0.787582910344521	0.795147698455433	0.497675837709271
"ENSG00000197182.14"	0.496617287821424	0.359405889589132	0.11772191853693	0.356428705851878	0.20028760646122	0.253036080007566	-0.0186007235393637	0.301799006417781	0.0241470632501226	-0.00676395899585458	0.497334205838933	0.139820714788406
"ENSG00000185000.12"	0.529256330451788	0.234509079308809	0.0704018359924179	0.318104150196931	0.0694290209188981	0.571300123062722	0.681691119607996	0.315677058543134	0.901223301477787	0.584077791555833	0.848294010704245	0.348498362592721
"ENSG00000154380.17"	-0.864996640976275	-0.15008241187017	-0.623977986193026	0.0403422741027847	0.118704084418178	-0.769752864175857	-0.352041551481581	-0.561524605188898	-0.339984169624657	-0.0538467980041109	-0.786522276560387	-0.527952421346799
"ENSG00000177432.7"	-0.954545568908668	-0.121940677893552	-0.451577693725411	-0.427679326091215	-0.0193457704545588	0.0500202980253959	-0.224636265062828	-0.282451531879009	-0.377262838750281	-0.139789799787775	-0.232061558689306	0.0749456202271968
"ENSG00000174437.17"	-0.232378333039774	-0.19727202409173	-0.206224884291034	-0.240001025048584	-0.220134237425561	-0.306847694883105	-0.214576835848941	-0.048856535659759	-0.156026082957064	-0.169688398929171	-0.307460104788616	-0.108553522695502
"ENSG00000157954.15"	0.31054683427246	-0.0841930931515984	0.0786634654560174	0.0996187152155938	0.00601675637828958	0.267340466044946	0.311075130131862	0.270810485576607	0.317363351075282	0.113540619002783	0.507458794568521	0.222300356527091
"ENSG00000100461.18"	0.271312335992957	-0.11748481133335	-0.00606359865958339	0.0059913044178872	-0.0853233094127761	0.214975509472795	0.174184802439452	0.0189140998899902	0.160661890143731	-0.0436566062869765	0.0567486336456451	0.0103578590728759
"ENSG00000260032.2"	-0.238775846504391	-0.314109259147052	-0.0690204272539727	-0.329642617691888	-0.251949232930258	-0.500405552467809	-0.366014795023165	-0.325390502528627	-0.288083056077046	-0.0313910327211531	-0.711352009632725	-0.0872425573957383
"ENSG00000011198.9"	0.612113464785422	-0.169969508023622	-0.0446614443112479	-0.075604616925145	-0.108733186315666	-0.776241295250301	-1.07521336375687	-0.452041490968401	-1.14755916926097	-0.874344894983993	-1.10646943450261	-0.689277544591679
"ENSG00000012983.11"	-0.312155863602208	-0.286341383866707	-0.107632417012011	-0.311947389989662	-0.20302320551647	-0.904552519918276	-0.631834878990438	-0.694318173608026	-0.737311429164017	-0.383390198074539	-1.04833194617761	-0.621619137573771
"ENSG00000108506.12"	-0.288667591397179	-0.0231193114668757	-0.128264425345608	-0.107516166709654	-0.00999789931390715	-0.952903631261491	-0.815968763647597	-0.753274950553683	-0.949746529765136	-0.504355243419253	-1.27823049134144	-0.616040708964812
"ENSG00000150093.19"	-0.325960684534097	-0.377142721488551	-0.102864150448606	-0.335940626236952	-0.304645834052024	-0.995024490716194	-0.734594771184064	-0.843998766891209	-0.736576569389552	-0.306077411876384	-1.18642283788216	-0.583339877368674
"ENSG00000071054.16"	0.303749049670492	-0.178177462221337	0.0585785408537784	0.00951948658121538	-0.114342837100006	-0.780026479793571	-0.644949599283886	-0.499495696852848	-0.660742130825397	-0.353513833682046	-0.954054415655691	-0.382730665882057
"ENSG00000123552.17"	-0.457679852004189	-0.0238143527298664	-0.199019983256314	-0.214788886064519	0.0111019324235366	-0.867706966658373	-0.538619322547199	-0.72171847210698	-0.643852001783265	-0.503746138992068	-0.868647366549077	-0.845473206974959
"ENSG00000164172.19"	-0.444320128815294	0.118657462785416	0.115447087479165	-0.11292791030029	0.0859518906414913	-0.0812847857860159	-0.195108821482019	-0.276566431865563	-0.312537851019205	-0.153181121408652	-0.324239762903323	-0.248308458927266
"ENSG00000089057.15"	0.210447079237849	0.00926066479677967	-0.0594080751902091	0.0270152442605953	-0.0362151786337419	-0.340546610794057	-0.329651787810161	-0.104298221252854	-0.267066485197645	-0.301069898504267	-0.207177178814613	-0.0896342134287345
"ENSG00000132953.16"	-0.340458712747404	-0.13322998172392	-0.226947239239267	-0.264886995529304	-0.179346695154223	-0.874386220987403	-0.887232924486043	-0.758284374535015	-0.904471535198606	-0.572375413791127	-0.977692887275635	-0.813425236369798
"ENSG00000143971.8"	-0.537780471210066	-0.000563979068082254	-0.108509577667987	-0.204268458476294	-0.0213591490911669	-0.568477038929696	-0.709653413812238	-0.815873616678632	-0.843557895869435	-0.444174522262677	-0.779671851091665	-0.793766375536276
"ENSG00000033100.16"	0.3293051170744	0.0911830419810959	0.0302273805723043	0.169746800200127	0.0464315499998618	0.452739046735393	0.152730693366895	0.195522381087595	0.284774172407052	-0.0701746597110944	0.465632978254539	0.146231878956064
"ENSG00000128791.12"	-0.366033905520688	-0.489079145315815	-0.137276548981362	-0.294829009498557	-0.236584483969305	-0.238871635156028	-0.303492940760598	-0.363398940326878	-0.205939973135652	-0.145792549242472	-0.498288531716169	0.0207266953779435
"ENSG00000124198.9"	-0.224161768076409	-0.14084341753653	-0.127471886325788	-0.153839089953312	-0.172208981789442	-0.721793530047744	-0.508763536254031	-0.52822038301552	-0.429521834539197	-0.166995401496011	-0.872370602833104	-0.293298833395984
"ENSG00000186260.16"	-0.362799508747547	-0.0803336806804182	-0.221804392911472	-0.195723661322249	-0.0734835338380577	-0.421092673005512	-0.575387079707756	-0.376262854115566	-0.543108916596689	-0.498680859171735	-0.669859697537173	-0.284541158416966
"ENSG00000118515.11"	0.493196224960906	-0.120310536581627	0.243043654241627	0.217634898369687	0.121511362090316	-0.139772185129801	-0.0866991002480946	-0.121305199614573	-0.148576183276176	-0.148852833565212	0.019838251721839	-0.142629781195637
"ENSG00000005700.15"	-0.336212512305754	-0.0769851930442229	-0.134879432931107	-0.222165464801537	-0.142075480818456	-0.78456116696481	-0.918640888752504	-0.625576314706198	-0.841568600950406	-0.454657725881431	-1.15561936438755	-0.647107392532327
"ENSG00000181544.15"	-0.427150130685535	-0.0378936059976165	-0.271256200927246	-0.327280093152516	-0.152407706390775	-0.800959837086803	-0.636777635550922	-0.447216662225221	-0.8986360047589	-0.434191890478439	-0.8264335054211	-0.550497403064866
"ENSG00000171488.15"	-0.323571349497906	-0.172031946839982	-0.163744475276385	-0.210540892715342	-0.233562864309589	-0.843663105289429	-0.817916671688002	-0.575450470117262	-0.831520395734552	-0.334918374911751	-0.684645103215722	-0.229174064879548
"ENSG00000180957.17"	-0.214068880862118	-0.114357497253271	-0.0657986498606444	-0.150728217072483	-0.0628986851950968	-0.399883718521834	-0.317706491709401	-0.258168313856996	-0.398776960162168	-0.270774859246642	-0.588447254092054	-0.34896280711822
"ENSG00000142599.18"	0.342951216993843	-0.121210985559648	0.0259024530046288	0.0904423631802729	-0.0969632080834923	0.120344745526993	0.0445225081270912	0.229876053858297	0.0945745165921679	-0.124535162664622	0.125084201837475	0.140052429883989
"ENSG00000139842.15"	-0.202078820100984	-0.168548991210546	-0.02180615994462	-0.0995539806892225	-0.0639167960660032	-0.391273747234081	-0.334650682561001	-0.23166984760701	-0.32453341883711	-0.19252841984239	-0.689052523266489	-0.219983464403956
"ENSG00000064102.15"	-0.340046059019431	0.0938064597882331	0.093750923992495	-0.130398481218317	0.0827605156091309	-0.756280005195598	-0.753792155754975	-0.923228359999055	-0.997776956450324	-0.631367960937717	-1.11354649016555	-0.860514208757059
"ENSG00000198742.9"	0.18340142203392	-0.0135570868181958	0.0597622408887553	0.0543933919584241	-0.0337455021304782	-0.00118932942330741	0.0900101256518093	0.102122110601202	0.147899917627022	-0.0291202382028564	-0.0646522698101339	0.0378295845997307
"ENSG00000111615.14"	-0.42713668714778	-0.0104771252878102	-0.0927022173658818	-0.178402562929089	0.0244875327315297	-0.670553839311684	-0.663800074441755	-0.668018825393497	-0.784730421248987	-0.524210737391675	-0.406998750252916	-0.682953030867207
"ENSG00000170348.9"	-0.279019147435797	-0.215195919096383	-0.0570538256534672	-0.220405562991015	-0.193522349187938	-0.4503721133722	-0.483703807055817	-0.423477291697833	-0.511295214081827	-0.27528905053274	-0.67355878089638	-0.365039191181054
"ENSG00000159658.11"	-0.195460758225035	-0.270961631345596	-0.0812186897289289	-0.223638246442228	-0.232478444187213	-0.391908715460692	-0.368400755261399	-0.374469065268999	-0.309155101850235	-0.307261401447109	-0.572929423262297	-0.281579818231975
"ENSG00000146263.11"	-0.437224737779905	-0.149490310747749	-0.187675105629678	-0.281004886016965	-0.123106285210174	-0.779314532036619	-0.658200921897192	-0.623055298453515	-0.667628165093221	-0.503518647987769	-1.01080865853127	-0.544818313162646
"ENSG00000204231.10"	0.263494898123157	0.123382732165714	0.117848936009952	0.166873649446066	0.0662047953993499	0.455810495074578	0.417836846982516	0.278180572558485	0.455460441311589	0.139253429853421	0.654461808173316	0.252687895192139
"ENSG00000134516.16"	0.206230507200873	0.00570841240050513	0.0106201891506839	0.0140452930365509	-0.0507102634964411	-0.289240215420615	-0.2837645626899	-0.424741239702554	-0.382363334315306	-0.154882994888249	-0.469386842266845	-0.0920422292049183
"ENSG00000126261.13"	-0.289360175211778	-0.0505222133449319	0.0353003089273383	-0.0455867836911841	0.0876339889164921	-0.308127513888728	-0.155444699689351	-0.445441154345321	-0.203757169246166	-0.041770931908542	-0.562885963629981	-0.206576108453356
"ENSG00000110628.14"	0.600726707579679	0.290446366989734	0.220096298788159	0.408143910746018	0.298083816682796	0.870068437030422	1.3580062460016	0.814458105842391	1.40611374831474	1.33367206079304	1.29069046518626	0.913837311919531
"ENSG00000165322.17"	-0.297910805413068	0.118580799796328	-0.0866682616579046	-0.099756267990541	0.0320858426202326	-0.813587057090563	-0.5964853189432	-0.51636357394597	-0.610140688438912	-0.249570800210518	-0.948750030511468	-0.326228879331314
"ENSG00000137574.10"	-0.267846660709374	-0.0561757068421578	0.0413999995609107	-0.0191816204763171	-0.0243544312611839	-0.34609946150105	-0.371548926337526	-0.47120400646768	-0.474575454884322	-0.273655044722167	-0.513691933366176	-0.206688425123869
"ENSG00000148200.17"	0.584195916738762	-0.304698056239629	0.00529892319661718	0.0670380288471049	-0.141349791630622	-0.000426204953012599	0.315105504963634	0.17344881650905	0.386113917065114	0.208211980641615	-0.127533490723934	0.0687249461368378
"ENSG00000160712.13"	0.459761156946511	-0.277247142164153	0.0671804112553058	-0.0250373117247324	-0.168952665422552	-0.0681692049105997	0.166239198336533	0.069622000790148	0.116473670267767	0.586458734890537	-0.165292136984505	0.154419561748758
"ENSG00000127995.17"	-0.536128069678269	-0.0694888038277925	-0.183707748627508	-0.318363675496722	-0.119573298502044	-0.903189748954376	-0.939787347049611	-0.608437584182835	-1.01880628935322	-0.454300662274478	-0.88817868327112	-0.435295562045314
"ENSG00000152601.17"	-0.207474174192793	-0.207970704612935	-0.157323652803097	-0.246386638654009	-0.221606584494213	-0.822882918662932	-0.70748449912425	-0.592059111700905	-0.661878256685355	-0.307195806260148	-0.851221194353123	-0.533711202781519
"ENSG00000214193.10"	0.644104727515294	0.260178909607883	0.195552868562439	0.17680292286841	0.264195631345788	0.617739007517049	0.418373199789816	0.610567657994228	0.513376112442839	0.303067815875741	0.620849115734211	0.488898967930974
"ENSG00000214530.9"	0.540468224030419	0.0723449947744763	0.172891172768185	0.335291593976753	0.159408860658094	0.723883890978806	0.870332398408714	0.614616896251076	0.943343546777375	0.493456002313148	1.11484249711476	0.702914909825016
"ENSG00000182247.10"	-0.352772229939975	-0.187056232867301	-0.15834137997846	-0.123970357885427	-0.194392125014471	-0.0587992483604447	0.320603906543849	-0.0272306470338863	0.285450323287048	0.292042723111705	-0.034286181915248	0.0216460911411716
"ENSG00000069248.12"	-0.217476155034551	-0.071871657523034	-0.125279972508205	-0.0978945182148836	-0.121752811013443	-0.8031467930613	-0.763711324462646	-0.602793169006352	-0.646039858598265	-0.339287324170376	-1.06788191423469	-0.536059361548039
"ENSG00000188725.8"	-0.398487664027418	-0.1167331694367	-0.044252612667302	-0.118022049514723	-0.111902332819339	-0.760246547792587	-0.984108803857977	-0.597005760382982	-1.09116641188402	-0.48230269775209	-1.03268282221742	-0.495501969937304
"ENSG00000106348.18"	0.558450483722338	-0.125474206858652	0.192091595589517	0.197443042663608	0.044469019952305	0.336675885298879	0.380949730684385	0.309374003884326	0.313386908273747	0.0979201183804355	0.452872745171771	0.0176044161956286
"ENSG00000142856.16"	-0.469442552205134	0.168278824795206	-0.0989222519322537	-0.214713899561471	0.0469762168896968	-0.206629296355358	-0.140285035829621	-0.289019186787461	-0.0571828876825924	0.0692267736160659	-0.314673734951192	-0.167248734448319
"ENSG00000105053.11"	0.242451983548088	0.0738953555198067	0.0700111356892332	0.115230570896859	0.108710687765679	0.348507626395741	0.582582822042943	0.198383877017317	0.595450820559858	0.254254038437645	0.62880586844163	0.159024521652119
"ENSG00000254004.7"	-0.448385467982328	0.0317675078671407	-0.0724984399263908	-0.13875158151915	-0.0445522534950697	-0.784516943644459	-1.04844524679429	-0.708677202795527	-0.989147392167105	-0.670761641466599	-1.1700426147012	-0.876977599234124
"ENSG00000142102.15"	0.473246405872313	0.472388913025373	0.015632387765808	0.375429547733294	0.195739950979215	0.7019051670257	1.35924294220894	0.722526911764999	1.42670662649453	1.4611393760317	0.923675619240532	0.915071663512055
"ENSG00000153214.11"	-0.308562871613671	-0.15991048906189	-0.19665407197436	-0.270048248766412	-0.224611757709056	-0.424362812878632	-0.563700606647783	-0.0121518546627248	-0.568654306017716	-0.135984663074797	-0.723669670748194	-0.00962233590589445
"ENSG00000164291.16"	-0.429731114576655	0.00094778373034643	-0.197933671461079	-0.252978828139943	-0.0943130560848955	-0.681583709248493	0.18260378823908	-0.715522177568151	0.116278656277912	0.529489050371329	-0.597736174365879	-0.380617666351232
"ENSG00000111859.17"	0.356285911957423	-0.172977254114087	0.0427018963268084	-0.0197788923874516	-0.0874633292453231	-0.206888211585457	0.0527162196583193	-0.135386916554	0.0430038100534063	0.0117383909819777	0.111189892795888	0.351009190275518
"ENSG00000105327.17"	0.621825590263122	0.109294988353935	0.296499004903571	0.466671683736096	0.22208245615525	0.345476281390903	0.62114740005294	0.523087833733878	0.453062798804304	0.158323250628463	0.828674502701531	0.567473939169198
"ENSG00000101265.16"	0.49249581744616	-0.299759680269542	0.136292199193488	0.0308102053348556	-0.055949410503505	-0.0593631548192972	-0.096050774425219	-0.0185195999548329	-0.192415440366501	-0.291618324919159	-0.408139267755502	-0.268329666417752
"ENSG00000180008.9"	-0.398233227649396	-0.103396824619583	-0.190981165252342	-0.311487620671324	-0.191203903174217	-0.711599272462049	-0.783279626297493	-0.52751476680832	-0.692674806263903	-0.371081120356058	-0.91759188604504	-0.350142512646147
"ENSG00000116120.10"	-0.336153341036907	-0.040762225644948	-0.0696845929734993	-0.0688147449751044	0.0457850317591078	-0.557324072854117	-0.727452454343185	-0.676617341027948	-0.800760569065862	-0.674917662824559	-0.849681914186613	-0.771753811840221
"ENSG00000272669.1"	0.644442272046322	0.223697997462976	0.0661404695213714	0.298149423242834	0.0548308240964777	0.0846279869194167	0.616024994057174	-0.35656225833032	0.198209225198632	0.719947884141858	0.0215626393678831	0.306122559177929
"ENSG00000142065.14"	-0.339576568373769	0.0950082915760389	0.0151054744269379	-0.0995919705262995	0.0869805604995939	-0.304489363608535	-0.472083524020335	-0.522638641279233	-0.230837984305153	0.482501347915845	-0.587915238003411	-0.0476654345609778
"ENSG00000106771.13"	-0.310451558202798	-0.109477888265058	-0.16341867511414	-0.178754632837514	-0.165512097242416	-0.424053349244253	-0.134267116302986	-0.323954954351749	-0.00864866799485853	0.0716404803153479	-0.459885194679599	-0.00221839513256761
"ENSG00000148297.15"	0.289401157819819	0.153275202455378	0.0772401186921243	0.154161272686485	0.116131011771066	0.421123497839521	0.215310670426707	0.289019604595761	0.244224543458086	-0.108543034563401	0.461365418203662	0.0347770964597203
"ENSG00000100151.16"	0.311760995855885	0.430604904842576	0.178383463242626	0.315787823545826	0.223999063374022	0.533934383361029	0.342084475531688	0.380361167312611	0.394164672984543	0.113515101657319	0.694561655644722	0.335139734385129
"ENSG00000242802.8"	0.478577475217571	0.268856305952836	0.061249485160455	0.325811952418526	0.171006754032311	0.644912253651724	0.458518416570445	0.604802253114438	0.472752259230408	0.267244574672644	0.754269277724256	0.192775070098924
"ENSG00000011422.12"	0.560454408378762	-0.306029384317162	0.054382866033257	-0.0788912692031474	-0.178134626269624	0.0329159131533512	-0.165884393429341	0.0678629669194679	-0.184578208555565	-0.275592863716318	0.298709004144029	-0.168835041806776
"ENSG00000134709.11"	-0.475469215292513	0.0212360433183032	-0.134037860465271	-0.141268061908161	-0.101880300892975	-0.067265422568997	-0.464152190456597	-0.104679049393733	-0.0116560129793849	0.105220138904906	-0.483236174614025	-0.00932668621117283
"ENSG00000104324.16"	0.447723551522267	-0.0595512537144289	0.119548817175978	0.0806983296052435	-0.0398199162640855	-0.248538327607691	0.456187388535153	-0.25881415748853	0.504183739356495	0.405629533104818	-0.214086258458388	0.171220010776907
"ENSG00000145414.9"	-0.307765270691779	-0.198246677684614	-0.173809229418712	-0.237888458174768	-0.091939263293269	-0.252492560939114	-0.231863918463786	-0.120029010033099	-0.424673795574756	-0.255712677794962	-0.159284959700405	-0.29897095372616
"ENSG00000076043.10"	-0.400767173084327	-0.0795686747108331	-0.186281977264414	-0.123683263410257	0.0559825958776807	-0.614629017660103	-0.604546570499072	-0.56047692560607	-0.685530287547835	-0.336005544456039	-0.542906991021928	-0.546017447158374
"ENSG00000198586.14"	-0.215204662659598	-0.215643731342673	-0.101929176981301	-0.229382259897357	-0.1498097791793	-0.665607078516561	-0.672456935392632	-0.711001603573491	-0.728009601869288	-0.356448999592679	-0.884384151927818	-0.542266437576309
"ENSG00000197321.14"	0.361262496399094	-0.166461098496624	0.0490865846423203	-0.0106255864581843	-0.142695082966538	-0.301258036358261	-0.217864361557204	-0.169106358232117	-0.421048392944772	-0.243445156673758	-0.22077327211793	0.141538936262578
"ENSG00000116729.14"	0.561750357578489	-0.272853198388813	0.176527829369132	0.043885757763146	-0.160026650503005	-0.00479894766314981	-0.214640858536945	0.00846527958682852	-0.144872932912479	-0.260708855286609	0.140747427859235	0.0589258164185384
"ENSG00000232586.1"	0.453738552001324	0.36430467742801	0.0341221958176887	0.269878917608516	0.363524923449726	-0.06695992864365	0.44777233446826	0.117449505675851	0.33665193756595	0.26107118163264	-0.196118127549976	-0.0654759476304138
"ENSG00000100439.10"	0.514233340169873	-0.193251174508334	0.0920619968235252	0.0426264329749486	-0.0476024742300938	0.563471091766493	0.370594990448206	0.395785527578757	0.298129042017331	0.0409366299544356	0.94357334480758	0.456855231632328
"ENSG00000187164.20"	-0.459962013586576	-0.409396589444921	-0.109931186835393	-0.349227738112196	-0.369829821669603	-0.554983574418177	-0.302393137093092	-0.240598369574167	-0.365101691326249	-0.0801495371449779	-0.557342678913715	-0.220361590176852
"ENSG00000213462.5"	0.437941431414565	0.128471011828263	0.0127651990689301	0.123117210207305	0.105871470786459	0.060472818054399	-0.0894907901135029	-0.234464758431541	0.048700652561495	0.0303634065706588	-0.588537839856093	-0.170916009012956
"ENSG00000171867.16"	-0.311824482373281	-0.161136288151416	0.0399884554779355	-0.157860341458455	-0.105041498350963	-0.568134689168289	-0.619465974333121	-0.510205962887065	-0.659708768119779	-0.354534516748553	-0.552247684933847	-0.332487392989028
"ENSG00000164631.19"	-0.281724705165045	0.00954324323908651	-0.00505584137703519	-0.105502686543873	0.035803477377363	-0.791946313937334	-0.614975261330299	-0.675303204628087	-0.849691049647594	-0.426101427735275	-0.890539152247563	-0.604766581370931
"ENSG00000163110.15"	-0.238858927756657	-0.373466238243744	-0.0711297828330926	-0.302891014241122	-0.328045684369724	-0.484499809534507	0.0333214650519631	-0.415801884499768	0.0332567229164624	0.143367664920341	-0.368732757868727	-0.0996755366895927
"ENSG00000198624.13"	0.203112366635491	0.0312774955219401	0.0745421792561016	0.049205630866834	0.0294155061989381	0.358188389933232	-0.252111204577602	-0.10825542691806	-0.279501875174137	-0.624022011524437	0.571310498559592	-0.0628153497991122
"ENSG00000101216.11"	0.321060663268095	0.132628305646506	0.0447174650716962	0.180054482994803	0.104918912371282	0.348620267574987	0.351659652835141	0.37512424083679	0.369584751254715	0.181997088343437	0.480235794193195	0.134594138218425
"ENSG00000104915.15"	0.564095108875937	0.125827384356142	0.326046960797976	0.333371719056237	0.217622251863712	0.495683217505301	0.666328406195494	0.298341880745231	0.535219438656727	0.355970257070332	0.789965039749084	0.299659361987734
