"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ENSG00000095932.6"	0.845921527504031	2.24487133087418	1.54274706573608	0.129629196692235	0.350881230725814	-4.95528602223067
"ENSG00000152763.17"	-0.327504482008191	1.46024848890363	-1.54228595816321	0.129741060152017	0.35101431734736	-4.95594003017225
"ENSG00000104695.13"	-0.140199752062864	4.46214144110579	-1.54224172106377	0.129751796019361	0.35101431734736	-4.95600276425052
"ENSG00000113593.12"	-0.17669471126013	5.87629693757022	-1.54222541927988	0.129755752466161	0.35101431734736	-4.95602588193622
"ENSG00000059691.12"	-0.133148870996732	3.80869813166934	-1.54220828949551	0.129759909973048	0.35101431734736	-4.95605017357938
"ENSG00000145882.11"	-0.140777100535043	4.88791636427762	-1.54200970098647	0.129808116451988	0.351089561588177	-4.95633177304998
"ENSG00000112167.10"	-0.170666834121492	3.62400032250112	-1.54175601657859	0.129869718090981	0.351201006139549	-4.95669145139931
"ENSG00000227962.1"	-0.341379568488872	0.805645009190846	-1.54155158751712	0.129919376202886	0.35126752552156	-4.95698125595594
"ENSG00000268516.2"	-0.215118415084241	2.63192802535694	-1.54148240582728	0.129936184656514	0.35126752552156	-4.95707932210629
"ENSG00000065060.17"	-0.109869203344438	5.28541814763612	-1.54140283399679	0.12995551966386	0.35126752552156	-4.95719211155914
"ENSG00000131115.16"	-0.139163942760268	5.12161824100449	-1.54121404798245	0.130001401640384	0.35133638886268	-4.95745968623243
"ENSG00000169372.13"	0.148260794228621	3.56397463186293	1.54106085344029	0.130038643112772	0.35138188278652	-4.95767679392098
"ENSG00000099364.16"	0.22811965082575	3.58977298501848	1.54095242808895	0.13006500639554	0.351397972715895	-4.95783044288574
"ENSG00000206535.8"	-0.463195149063183	0.0923670858354105	-1.54055616600672	0.130161392697359	0.351603209831053	-4.95839190109343
"ENSG00000071242.12"	0.168135035083369	3.9038993479928	1.54045765939384	0.130185362203165	0.351612794731622	-4.95853145360758
"ENSG00000118655.6"	-0.179219088171221	3.22138170292365	-1.54025979352985	0.130233519371083	0.351655567948484	-4.95881174233193
"ENSG00000284719.1"	-0.419585621025625	0.913303949207865	-1.54014333834359	0.130261869242384	0.351655567948484	-4.95897669288675
"ENSG00000071051.14"	0.134817814203602	6.17961244335131	1.5401408698459	0.130262470227404	0.351655567948484	-4.95898018921832
"ENSG00000142798.20"	0.412787931989965	2.49191697119559	1.5395331766834	0.130410487919141	0.35199996566731	-4.95984076069309
"ENSG00000182240.16"	-0.210932217698976	3.94345409078653	-1.53931022517674	0.130464826669375	0.352091439748166	-4.9601564121249
"ENSG00000096063.16"	0.205104757149013	6.66320294530755	1.53909053599216	0.130518388047757	0.352124781751621	-4.96046740463589
"ENSG00000151422.13"	-0.194003308505255	4.35718169303423	-1.53904190496101	0.130530246929149	0.352124781751621	-4.96053624144364
"ENSG00000188486.3"	0.32833348679497	3.08921826249473	1.53900792251442	0.130538534203775	0.352124781751621	-4.96058434214563
"ENSG00000131558.15"	-0.0803630377221065	6.62369940818222	-1.53861339777351	0.130634777512289	0.352329197870706	-4.96114270522129
"ENSG00000158158.12"	0.158678404576531	4.21856444281461	1.53832271776649	0.130705724510874	0.352465335102305	-4.96155401660002
"ENSG00000135766.8"	0.2352714834104	7.22921993227898	1.53767392897693	0.130864187299163	0.352795542174869	-4.96247179901797
"ENSG00000272155.1"	-0.25717859183893	2.38509667821154	-1.53757645797308	0.130888007294122	0.352795542174869	-4.96260965231163
"ENSG00000184305.15"	-0.296810150635446	3.12495207196337	-1.53754332165847	0.130896105947816	0.352795542174869	-4.96265651523081
"ENSG00000263753.7"	-0.174417666906366	5.4192123429714	-1.53742288216001	0.130925545243364	0.352795542174869	-4.96282683873378
"ENSG00000232300.1"	-0.622565884224698	-0.264941226246176	-1.53740209934526	0.130930625769393	0.352795542174869	-4.96285622822613
"ENSG00000279319.1"	-0.34276782837721	1.78438265867069	-1.53730540874709	0.130954264638211	0.352804025745692	-4.96299295609802
"ENSG00000106477.19"	-0.176834449188287	3.4633472152653	-1.53690484232711	0.131052231313635	0.353010999393601	-4.96355930520804
"ENSG00000085224.22"	-0.19230019569884	7.658536458759	-1.53682365584763	0.13107209426898	0.353010999393601	-4.96367407622393
"ENSG00000189013.14"	0.768854250285361	-0.307698204696133	1.5366280584313	0.13111995871957	0.353059387961117	-4.96395056434819
"ENSG00000163221.9"	0.610603508735157	4.9723390356302	1.53658265511257	0.13113107132137	0.353059387961117	-4.96401474001056
"ENSG00000166272.18"	0.160427006350605	6.70864900943758	1.53607207852684	0.131256088420203	0.353340733336314	-4.96473630098254
"ENSG00000279166.1"	-0.274291966291615	5.79401566008277	-1.53505869378514	0.131504503025857	0.353926549781198	-4.9661678059053
"ENSG00000118965.14"	-0.16769425180553	3.87474943311521	-1.53495351786481	0.131530306707423	0.353926549781198	-4.96631632852318
"ENSG00000143951.16"	-0.186917560422629	4.35439832062951	-1.53493288383758	0.131535369499935	0.353926549781198	-4.96634546548565
"ENSG00000132522.16"	0.221156719539377	2.11338252197018	1.53460879030276	0.131614909983063	0.35408523751381	-4.96680306631149
"ENSG00000166136.16"	-0.145843779180924	4.04129006117721	-1.5339583108604	0.131774669682059	0.354459656707654	-4.96772124250149
"ENSG00000139132.14"	0.283895990204611	5.95400282975885	1.53365905964543	0.131848218759282	0.354558300341258	-4.96814352930279
"ENSG00000160685.13"	0.244164070485341	7.0956246624052	1.53364153774899	0.131852526256538	0.354558300341258	-4.9681682529405
"ENSG00000144362.12"	-0.389613429991076	1.18627371723819	-1.5334321784308	0.131904002835052	0.354624770868989	-4.96846364218145
"ENSG00000244701.1"	-0.186833669576163	2.59293108306361	-1.53337348311119	0.131918437531413	0.354624770868989	-4.96854645007175
"ENSG00000146373.16"	-0.250818077324454	2.77118303338222	-1.53278024202384	0.132064401781344	0.354958204881382	-4.96938324000928
"ENSG00000278075.1"	0.330919517618059	0.0789152157545055	1.53270183071237	0.132083704186027	0.354958204881382	-4.96949382046909
"ENSG00000160602.14"	0.188200921020912	3.08632687298688	1.5322746455582	0.132188903401099	0.3551854773346	-4.9700961739268
"ENSG00000123685.9"	-0.304663085210808	0.6813035007109	-1.53194623218473	0.13226982448606	0.355296131479867	-4.97055915133253
"ENSG00000140743.8"	-0.164343545965671	5.11004884338009	-1.53192116399607	0.132276002916841	0.355296131479867	-4.97059448728974
"ENSG00000151090.18"	-0.459216658120522	0.338257411308672	-1.53173397499819	0.132322145746311	0.355296131479867	-4.97085833125548
"ENSG00000185920.15"	-0.284923050593067	4.67879701839617	-1.5316288105915	0.132348074835118	0.355296131479867	-4.97100654836833
"ENSG00000175773.13"	0.29665339432035	0.832370749572482	1.53160325512781	0.132354376343667	0.355296131479867	-4.9710425644673
"ENSG00000164023.14"	-0.224739055625508	3.92547079940638	-1.53153397099647	0.132371461746341	0.355296131479867	-4.97114020600022
"ENSG00000101901.11"	-0.19092946074923	6.28025872543879	-1.53152152337786	0.132374531504434	0.355296131479867	-4.97115774790155
"ENSG00000251301.6"	-0.442140585142203	2.91695282502519	-1.53140571353616	0.132403094571083	0.355317406846152	-4.97132094765678
"ENSG00000052841.15"	-0.124431104027445	7.26768196259	-1.53097525842723	0.132509304204477	0.355465169544472	-4.9719274496491
"ENSG00000163812.14"	0.0838062496923362	6.6093599847113	1.53093977228021	0.132518063023621	0.355465169544472	-4.97197744202486
"ENSG00000185022.12"	0.272290749212469	2.18951846408168	1.53087314522106	0.132534509405632	0.355465169544472	-4.97207130245613
"ENSG00000124201.15"	0.190573573812344	8.22000918831059	1.53084792289971	0.132540735769283	0.355465169544472	-4.97210683327668
"ENSG00000159200.18"	-0.13253091716434	3.48156312503171	-1.53046186261668	0.132636067511188	0.355665443140887	-4.97265061277433
"ENSG00000267322.2"	-0.255664497127491	2.99427467811811	-1.53018086368443	0.132705490403905	0.355699430920247	-4.97304633208352
"ENSG00000111801.16"	-0.110602220390382	6.79127406524677	-1.53015884597714	0.132710931270375	0.355699430920247	-4.97307733595923
"ENSG00000185418.16"	-0.151134347753231	4.94055794116475	-1.53004334246005	0.132739476637227	0.355699430920247	-4.97323997377999
"ENSG00000013561.18"	-0.166531798686804	5.34223727289917	-1.53000491348251	0.132748975005348	0.355699430920247	-4.9732940822826
"ENSG00000273189.1"	0.467825231035527	0.266282568037751	1.52999253262086	0.132752035259235	0.355699430920247	-4.97331151443721
"ENSG00000182179.13"	0.21389850175699	6.26625939786238	1.52958835176014	0.132851970105095	0.355899006168327	-4.97388052817934
"ENSG00000267277.1"	0.392503790021217	-0.167132180567439	1.52952410879598	0.132867859893716	0.355899006168327	-4.97397095822744
"ENSG00000132718.9"	-0.203394290532659	4.61987090767116	-1.52939290013401	0.13290031762804	0.355930575349135	-4.97415564029757
"ENSG00000213411.2"	-0.389828566560053	-0.0445838197513336	-1.52895802889145	0.13300793918053	0.356163405413744	-4.97476763914515
"ENSG00000105519.16"	0.162588332994044	4.51326509020396	1.52877687080289	0.13305279256871	0.35622495259236	-4.97502253861614
"ENSG00000203876.9"	0.407626142919186	0.245864733128039	1.52866254526079	0.133081104938146	0.35622495259236	-4.9751833870041
"ENSG00000144357.16"	-0.121658401364796	6.75939586461007	-1.52861455482179	0.13309299105742	0.35622495259236	-4.97525090311551
"ENSG00000105835.12"	0.351144417465541	9.85287932419602	1.52843614910891	0.133137185455339	0.356287855015546	-4.9755018793034
"ENSG00000277449.1"	0.24281626143029	1.29425594781728	1.52816133037596	0.133205286085156	0.356316450860813	-4.97588843507056
"ENSG00000145632.15"	0.390867413837858	0.246129859490616	1.52814925920497	0.133208277983352	0.356316450860813	-4.97590541275851
"ENSG00000229931.1"	0.386499842131933	0.0640145430588679	1.52814249575281	0.133209954361195	0.356316450860813	-4.97591492526922
"ENSG00000062485.19"	-0.121943321967857	6.64310783989069	-1.5278991800236	0.133270273398598	0.356354880144642	-4.97625711340256
"ENSG00000206559.8"	-0.313720911274739	0.813791770280414	-1.52786913413537	0.133277723419615	0.356354880144642	-4.97629936516699
"ENSG00000131188.12"	0.281982670358714	2.38048905172338	1.52783409804494	0.133286411205221	0.356354880144642	-4.97634863341487
"ENSG00000260101.1"	-0.467878426297298	0.177255482369767	-1.52747790551238	0.133374760794384	0.356535729134872	-4.97684945870494
"ENSG00000272807.1"	-0.361980609526338	2.36902245708157	-1.52725203785544	0.133430808984718	0.356630187689984	-4.97716698597374
"ENSG00000160691.18"	0.149715684882652	5.80845143038254	1.52667457009901	0.133574190931025	0.356958003950084	-4.97797860445132
"ENSG00000120278.16"	-0.24489213393456	5.46349090801278	-1.52637591866813	0.133648392640964	0.357047695821131	-4.97839824422178
"ENSG00000118513.19"	-0.160528624951187	3.3378998884543	-1.52637255912121	0.133649227527424	0.357047695821131	-4.97840296435314
"ENSG00000144306.14"	-0.156288936161349	3.77577945772499	-1.52587622087448	0.133772619123736	0.357304916410779	-4.97910021211354
"ENSG00000108587.15"	-0.0770254133074832	6.0118350317801	-1.52581834437819	0.133787013363938	0.357304916410779	-4.97918150277074
"ENSG00000130741.11"	-0.103439938561689	8.07818408763847	-1.52565452982091	0.133827761755583	0.357358312950934	-4.97941157409729
"ENSG00000102030.16"	0.139003419265081	3.8324786409458	1.52534822134688	0.133903981682371	0.357506397365028	-4.97984171306146
"ENSG00000150054.18"	-0.124313443031581	5.91280135794711	-1.5251389936306	0.133956064548753	0.35754789333054	-4.98013548000602
"ENSG00000248727.5"	0.271947382014218	1.82913074537448	1.52509553840691	0.133966883846627	0.35754789333054	-4.98019648892322
"ENSG00000118873.16"	-0.107174697489671	6.41087305124771	-1.52488874622342	0.13401837965062	0.35754789333054	-4.9804867931578
"ENSG00000176401.5"	-0.243897069837658	1.54016630825454	-1.5248202255987	0.134035446279401	0.35754789333054	-4.98058297769821
"ENSG00000133704.10"	-0.116556530827347	6.34967790053546	-1.52480185961712	0.13404002104204	0.35754789333054	-4.9806087579388
"ENSG00000176809.10"	0.276033638244121	3.66725481081149	1.52472010181655	0.134060387517488	0.35754789333054	-4.98072351758093
"ENSG00000123360.12"	0.224450794934813	2.92815229951883	1.52470204656967	0.134064885546635	0.35754789333054	-4.98074886014891
"ENSG00000235590.7"	0.285300236762482	0.900546563937413	1.52403257789153	0.134231752591657	0.357937481202284	-4.98168834394021
"ENSG00000181638.18"	0.162431867604496	3.87075935918259	1.52383900687235	0.134280031626642	0.358010774937677	-4.98195991823937
"ENSG00000087301.9"	-0.194988078531187	4.1572727293159	-1.52322613394538	0.134432981224583	0.358363070246923	-4.98281955562216
"ENSG00000168118.11"	-0.120750633840731	4.6136869937147	-1.52279035232449	0.134541820176162	0.358597687274483	-4.9834306090221
"ENSG00000113263.12"	-0.166348454863094	8.06286262501728	-1.52267188974464	0.134571419035852	0.35862106376092	-4.98359669014722
"ENSG00000120370.12"	-0.207960135217985	3.19725163847968	-1.52225456245433	0.134675733125994	0.358802817963617	-4.98418167829655
"ENSG00000149311.18"	-0.190434117751943	9.93220928160434	-1.52223230095588	0.134681299366875	0.358802817963617	-4.98421287927488
"ENSG00000228719.1"	0.364347465547911	-0.110755381746992	1.52192810660544	0.134757378185403	0.358931060953638	-4.98463918682288
"ENSG00000144445.17"	-0.165196213144998	4.99227166083169	-1.52183505102086	0.134780658177277	0.358931060953638	-4.9847695825253
"ENSG00000205534.6"	-0.190700330870688	3.85838233595099	-1.521705145193	0.134813162470204	0.358931060953638	-4.98495160324196
"ENSG00000172339.10"	-0.223125190261663	1.92698877316099	-1.52159226863877	0.134841410873563	0.358931060953638	-4.98510975161446
"ENSG00000275927.1"	0.254877687178112	2.1969662610396	1.52157618291005	0.134845436860599	0.358931060953638	-4.98513228804594
"ENSG00000099203.7"	0.327742073610663	2.78599165467788	1.52153991422435	0.134854514653797	0.358931060953638	-4.9851831004213
"ENSG00000120798.17"	-0.196617707923855	4.41709080782819	-1.52121038412056	0.13493701602787	0.359095137862113	-4.98564472163082
"ENSG00000211689.7"	-0.34403447044147	4.59777537714474	-1.52098795484797	0.134992726325318	0.359187878514808	-4.98595626006948
"ENSG00000176659.8"	0.226830303979325	3.10348321719444	1.52088057880537	0.135019626614223	0.359203944846058	-4.98610663820045
"ENSG00000168569.7"	-0.190109437276214	3.02939262139236	-1.52050911560605	0.135112720091468	0.359376719745533	-4.98662679167193
"ENSG00000164953.15"	-0.226861678755752	2.12106556398827	-1.5203874238094	0.135143228758992	0.359376719745533	-4.98679716969476
"ENSG00000145901.15"	0.285115252338072	8.05820604952399	1.5203700682944	0.135147580310441	0.359376719745533	-4.98682146777088
"ENSG00000085563.14"	-0.234112613729578	4.43910788349447	-1.52028839872051	0.135168058837964	0.359376719745533	-4.98693580349128
"ENSG00000237037.9"	0.230570322384142	2.54490764743782	1.52019595133698	0.135191242872023	0.359382865488729	-4.98706522124717
"ENSG00000226318.1"	0.235495541532246	3.11557387127893	1.52005700344484	0.135226094309052	0.359420020347834	-4.98725972206396
"ENSG00000198939.8"	-0.390318506459515	0.310793041068912	-1.51956060240224	0.135350662031081	0.35967950513305	-4.98795445899436
"ENSG00000249236.2"	-0.642343773914744	-0.825667403193571	-1.51950149424172	0.135365500828329	0.35967950513305	-4.98803717006402
"ENSG00000107521.19"	0.289564029444509	6.78407540496836	1.51927428299438	0.135422553112355	0.359775577764007	-4.9883550837003
"ENSG00000133731.10"	-0.13413506555392	4.48008514100579	-1.5190113637263	0.1354885955375	0.359895501074463	-4.98872290648926
"ENSG00000223820.5"	-0.508084125219722	-0.228677859209791	-1.51890732050827	0.135514737139284	0.359909416021007	-4.98886844661121
"ENSG00000260388.2"	-0.462983625331395	0.347437400871235	-1.51875230007987	0.135553694589296	0.359957358642581	-4.98908527918376
"ENSG00000094631.19"	0.164733647370981	5.10519389147204	1.51858229254049	0.135596428644823	0.359957864409005	-4.98932305183562
"ENSG00000242525.1"	0.283122039418472	1.78202259953899	1.51857842011149	0.135597402165556	0.359957864409005	-4.98932846753791
"ENSG00000279631.1"	-0.292206723339037	1.05024059282137	-1.51850204931727	0.135616602765781	0.359957864409005	-4.98943527172707
"ENSG00000105778.19"	0.105207924170091	7.17238116884901	1.51817545663461	0.135698736824471	0.360120353058531	-4.9898919554238
"ENSG00000233184.6"	-0.256805185423192	3.97069382713962	-1.51805601247865	0.135728785468433	0.36014458748582	-4.99005895542796
"ENSG00000110721.12"	-0.151753600055967	3.06681784511532	-1.51773702067723	0.135809060443157	0.360302065132554	-4.99050489353365
"ENSG00000167770.11"	0.215844268164082	5.30257419286579	1.51751191567668	0.135865731375564	0.360396882271525	-4.99081953072817
"ENSG00000244459.2"	-0.333161623521073	1.13509901818666	-1.51724787866736	0.135932227590631	0.360425866250593	-4.99118853096919
"ENSG00000168297.15"	0.151846190442997	6.40218585625517	1.517238905342	0.13593448792714	0.360425866250593	-4.99120107046431
"ENSG00000141837.19"	-0.39055543396261	0.332137395148666	-1.51721917789586	0.135939457279089	0.360425866250593	-4.99122863773688
"ENSG00000162585.17"	0.188601623100962	4.40267739781122	1.5170685612201	0.135977402455889	0.360470964662894	-4.99143909989588
"ENSG00000144026.12"	-0.216156119881136	4.84078531976906	-1.51680943562636	0.136042704268049	0.360588559434617	-4.99180114144854
"ENSG00000268895.5"	0.260273293344089	2.85731548988753	1.51658456217159	0.136099394509525	0.360683296085116	-4.99211528189478
"ENSG00000107625.13"	-0.174317837320622	5.11451127228109	-1.51622151524696	0.136190957793961	0.3608704080173	-4.99262235731361
"ENSG00000063978.16"	0.089164471345736	6.89943994622147	1.51605221236729	0.136233674089522	0.360882294359647	-4.99285878886324
"ENSG00000120675.6"	-0.173829586779918	4.35713886126814	-1.51603759427125	0.136237362837595	0.360882294359647	-4.9928792019251
"ENSG00000115875.19"	-0.142403265333602	6.50452137676584	-1.515373068059	0.136405134247166	0.361257934475694	-4.99380697500916
"ENSG00000184988.8"	0.12220582843698	5.4615231191359	1.51530972752406	0.136421134275814	0.361257934475694	-4.99389538826337
"ENSG00000185650.9"	0.196556858441586	8.81661020302061	1.51493766483218	0.136515148731966	0.361369818614143	-4.99441466100641
"ENSG00000226396.1"	-0.177409212421805	2.33517737132228	-1.51493193803755	0.136516596207152	0.361369818614143	-4.99442265276214
"ENSG00000267990.1"	0.321848153131906	1.76519376091818	1.51489335493088	0.136526348593623	0.361369818614143	-4.99447649487083
"ENSG00000102245.7"	-0.181394403989454	4.52365661198914	-1.51461219151427	0.136597433095954	0.361478427558954	-4.99486881659798
"ENSG00000086289.12"	-0.616590733369751	-0.376069480875293	-1.51456498946485	0.136609369736678	0.361478427558954	-4.99493467360147
"ENSG00000174915.12"	0.186825887261944	3.27211051082057	1.51446126750343	0.136635602274983	0.361492286412209	-4.99507938152934
"ENSG00000264885.1"	-0.28506839919735	1.34177297823546	-1.51425505098611	0.136687768844989	0.361574743274392	-4.99536705842812
"ENSG00000125898.13"	0.240459163373799	4.97830451833609	1.51352702864034	0.136872063454547	0.361960758631915	-4.99638238430868
"ENSG00000213963.6"	-0.235384177085249	2.45931653331444	-1.51351251119601	0.13687574047232	0.361960758631915	-4.99640262637663
"ENSG00000123358.20"	-0.319830923739632	2.22265708694104	-1.51327544106421	0.136935797372237	0.362063967929235	-4.99673315494594
"ENSG00000276317.1"	0.240636498329565	1.86155590970024	1.51294975802714	0.137018336765023	0.362226581056374	-4.99718715352122
"ENSG00000256087.7"	-0.22931421977448	3.61475789857679	-1.51284767753968	0.137044215658993	0.36223937752787	-4.99732943446229
"ENSG00000141574.7"	0.377841253698553	6.63378393040052	1.51264412253174	0.137095831443765	0.362320188150231	-4.99761312589918
"ENSG00000158545.15"	0.13549397635413	6.23352590039934	1.51247660715771	0.137138320208013	0.362376856559479	-4.99784656364074
"ENSG00000243896.4"	-0.600050389426256	-0.376662528236617	-1.51228603921615	0.137186668795577	0.362448989308307	-4.99811209748613
"ENSG00000130669.17"	0.179590132788294	3.51253485798838	1.51191383047972	0.137281140221694	0.362642938376362	-4.99863063923794
"ENSG00000224606.1"	0.563893402742621	-0.33403458097399	1.5117827731215	0.137314416612655	0.362675199453397	-4.99881319409655
"ENSG00000231304.2"	-0.263655580937993	1.9187169025231	-1.51161838513462	0.13735616496437	0.362729823367564	-4.99904215629804
"ENSG00000250091.3"	-0.218192682236231	1.87277091426891	-1.51151196152749	0.13738319793648	0.362745576149412	-4.99919037281583
"ENSG00000200428.1"	-0.436618080193001	-0.0260113479018127	-1.51142513638729	0.137405255781582	0.362748189826323	-4.99931128751115
"ENSG00000124523.15"	-0.122630485428729	4.43821716005789	-1.51119888836342	0.13746274712337	0.362823005053399	-4.99962633630397
"ENSG00000234745.11"	0.261420997664649	11.5490837278071	1.51114776885195	0.137475739631106	0.362823005053399	-4.99969751397528
"ENSG00000141295.14"	0.200113506552934	3.21664035264568	1.51076750978687	0.137572416752922	0.363022509065412	-5.00022691008394
"ENSG00000151287.17"	-0.292596059243067	1.44084423903532	-1.5106411467006	0.137604555298766	0.363042478246979	-5.00040280598418
"ENSG00000196912.12"	-0.236481554163086	4.81920182061128	-1.51052458037132	0.137634207485422	0.363042478246979	-5.00056505314886
"ENSG00000136810.13"	0.408802994233617	4.26000585588511	1.51048907833655	0.137643239516569	0.363042478246979	-5.00061446572797
"ENSG00000143106.13"	-0.14831161020308	5.50864244463332	-1.51010243676761	0.137741635091706	0.363246358249196	-5.00115253485987
"ENSG00000145022.4"	0.135143928714606	5.00623008049129	1.50970551680888	0.137842704610541	0.363457226337565	-5.00170477864135
"ENSG00000182782.7"	0.326467501495905	4.88035184912843	1.50948077056988	0.137899958920235	0.363552517637209	-5.00201741513396
"ENSG00000116688.16"	0.242774025775564	6.63339047071683	1.50906715870946	0.13800537637335	0.363728486902835	-5.00259266612302
"ENSG00000007520.4"	0.2784221286395	3.55421209079915	1.50900924524376	0.138020141921924	0.363728486902835	-5.00267320076591
"ENSG00000158793.14"	0.124466902351326	4.5347542032991	1.50897026522774	0.13803008092828	0.363728486902835	-5.00272740492564
"ENSG00000218426.5"	0.470617688277872	0.634428832905586	1.50887560028445	0.138054220679246	0.363736430245641	-5.0028590372139
"ENSG00000171174.15"	-0.246918956484062	1.07976875040649	-1.50864974110886	0.138111828789682	0.363832537959111	-5.00317306593678
"ENSG00000229368.1"	0.307608617839385	1.0681788401777	1.50851147360468	0.13814710502261	0.363869795667631	-5.00336528854805
"ENSG00000259891.1"	0.187775742817791	3.31617602319603	1.5083359736815	0.138191890696843	0.363932085349991	-5.00360924961747
"ENSG00000259924.1"	-0.28057678477005	3.35286907224364	-1.50809882017962	0.138252428042068	0.363975480289617	-5.00393887415809
"ENSG00000136250.11"	0.133637937277049	8.07775044245603	1.50803957766525	0.138267553964053	0.363975480289617	-5.00402120924951
"ENSG00000182568.17"	-0.13310210758827	8.10284096144807	-1.50795172643404	0.138289986746429	0.363975480289617	-5.00414329928798
"ENSG00000159079.19"	-0.148870251437162	3.36154201589225	-1.50788215490848	0.138307753866069	0.363975480289617	-5.00423998080366
"ENSG00000234327.7"	-0.316358411602093	0.838726591447724	-1.50785744464941	0.138314064788881	0.363975480289617	-5.00427431895982
"ENSG00000178636.8"	-0.355135871493633	0.300383054744785	-1.50762327443697	0.138373882498802	0.364054832720518	-5.00459970407407
"ENSG00000242338.6"	-0.323758732087475	1.17884650081958	-1.5075738626092	0.138386507152735	0.364054832720518	-5.00466835716495
"ENSG00000133488.14"	0.77115888635739	0.00131219588268819	1.50687032249275	0.138566360080936	0.364450101972265	-5.00564563975946
"ENSG00000139278.10"	0.193679856897052	7.57908389783761	1.50682054328359	0.138579092671182	0.364450101972265	-5.0057147721122
"ENSG00000127990.17"	-0.459652825371587	1.79438708405227	-1.50665432301645	0.138621615445433	0.364506257596131	-5.00594560050549
"ENSG00000188404.9"	0.216975894997498	10.1364179541322	1.50641572890457	0.138682671164275	0.36461112110345	-5.00627689355122
"ENSG00000102595.20"	-0.301901956393644	2.23681865733707	-1.50612753712662	0.13875644732879	0.364699515832648	-5.00667699087963
"ENSG00000110031.12"	-0.098640793305754	6.35963862122853	-1.50611891372137	0.138758655373428	0.364699515832648	-5.006688961709
"ENSG00000204177.10"	-0.2870510871709	2.33841005967135	-1.50533318232694	0.138959961141894	0.365172864917756	-5.00777943784874
"ENSG00000026103.22"	-0.240762379298695	5.69203170366278	-1.50521048744597	0.13899141673326	0.365199788389023	-5.00794967339093
"ENSG00000186814.14"	-0.181770567925684	4.58650867249245	-1.50475942543307	0.13910710527714	0.365385997496422	-5.00857540101502
"ENSG00000198826.11"	-0.213214172259907	2.31437316128674	-1.50472693983107	0.13911544014952	0.365385997496422	-5.00862045954398
"ENSG00000178295.15"	-0.277961259886654	4.25937675224961	-1.50464764798659	0.139135785826134	0.365385997496422	-5.00873043608318
"ENSG00000170365.10"	-0.233921051510291	1.75563755023507	-1.50460328239373	0.13914717072738	0.365385997496422	-5.00879196817906
"ENSG00000040275.17"	-0.230998143142228	2.79718102708202	-1.50447759676741	0.13917942763419	0.365414971791015	-5.00896627680406
"ENSG00000099956.19"	0.120612974168666	6.01339969018049	1.50430949084755	0.139222580895236	0.36547254121881	-5.00919939597525
"ENSG00000182154.8"	0.300108771497786	2.98765960007014	1.50421614643473	0.139246547259027	0.365479733339318	-5.00932883023401
"ENSG00000140691.16"	0.283650274183285	2.35501105093293	1.5030391365373	0.139549028302063	0.366217827969047	-5.01096028648048
"ENSG00000100246.13"	0.209776997913333	2.54591459620232	1.50277283572233	0.139617537605471	0.366341780324749	-5.01132924672499
"ENSG00000160999.10"	0.313858969102341	4.45810721640104	1.5025028342679	0.139687026223976	0.366468264135976	-5.01170327394339
"ENSG00000082438.16"	-0.180799419318873	5.32314010351314	-1.50240934509227	0.139711093362587	0.36647556452118	-5.01183276834683
"ENSG00000163781.13"	-0.109633160045838	6.07956829847808	-1.50231535047931	0.139735293937903	0.366483212646277	-5.01196295551007
"ENSG00000258082.1"	0.360754521396023	1.98349981134833	1.50209332416559	0.139792471762151	0.366577334572148	-5.01227044367122
"ENSG00000136045.12"	-0.159212885780675	4.82358320751118	-1.50164161632025	0.139908856205323	0.366826661511077	-5.0128958951543
"ENSG00000126467.11"	0.376438133147947	0.432988426554297	1.50151702358829	0.139940971589622	0.366855001344413	-5.01306838099358
"ENSG00000108528.14"	0.17964110571862	5.09863942559638	1.50143288014817	0.139962663959247	0.366856012794994	-5.01318486163115
"ENSG00000247796.2"	-0.393332531180223	1.00173936001481	-1.50126379787714	0.140006261827261	0.366914431680636	-5.01341890614857
"ENSG00000225855.6"	0.196541938718671	2.52765017626145	1.50081890387032	0.140121029286542	0.367159318559685	-5.01403461691055
"ENSG00000103245.14"	0.178067596358512	3.99425650106461	1.5002801657321	0.140260105324006	0.367467817022022	-5.01477998254772
"ENSG00000038945.15"	-0.392467129415556	1.95423172678522	-1.50000728633438	0.140330591346879	0.367571180645829	-5.01515742982084
"ENSG00000131944.9"	0.295021774653188	1.1227844168464	1.49994642953454	0.140346314777406	0.367571180645829	-5.01524159859781
"ENSG00000285618.1"	0.522040041640247	-0.403004183416482	1.49987952336166	0.140363602784663	0.367571180645829	-5.0153341304778
"ENSG00000166881.10"	-0.163015891231709	5.15435180824032	-1.49966789234723	0.140418297638593	0.367658492813457	-5.01562679365531
"ENSG00000156471.12"	-0.117298731671108	6.54226603354593	-1.49941976392131	0.140482446592685	0.367712540728178	-5.01596988135892
"ENSG00000162694.14"	-0.267393149395428	1.77072661398635	-1.49940328904137	0.140486706687643	0.367712540728178	-5.01599265939495
"ENSG00000228889.6"	0.193124052378656	1.04306452166467	1.49934024826901	0.140503008796067	0.367712540728178	-5.0160798169702
"ENSG00000140280.14"	-0.207572584844757	4.28777004406248	-1.49874767391838	0.140656319724397	0.368057828725634	-5.01689892404342
