"PrePost"	"PreDay1"	"PreWk1"	"PreWk2"	"PreWk4"	"Cathomas"
"ENSG00000140992.19"	0.244411005825252	-0.129053069883604	-0.0191891580296213	0.0154601817711093	-0.121922657434832	-0.253740973582071
"ENSG00000182307.14"	-0.257700797526806	0.0934326160360497	0.00953184331650458	0.0111872328457912	0.049283778434126	-0.0388663391446595
"ENSG00000139146.14"	-0.267802348187431	-0.0260026427315037	-0.0714652857768181	-0.0798670502048449	0.0487981860556737	-0.319234996936032
"ENSG00000100906.10"	0.434723102604869	-0.237501716918373	0.129438430420632	-0.0159757447149556	-0.0546357142077536	-0.296794816830516
"ENSG00000186298.11"	-0.249118456997031	-0.187440804837481	-0.0501187581909779	-0.17315078071763	-0.0585666097056059	-0.115892242645597
"ENSG00000163607.15"	-0.459194264339875	-0.0707417582231016	-0.16458025302648	-0.168043778974904	-0.0724350821438495	-0.0827581005578115
"ENSG00000177663.13"	0.415947569596288	-0.268751752477073	-0.00480873859792474	-0.0234770856005486	-0.263806223620625	-0.00217771140549416
"ENSG00000142208.16"	0.390025455474913	-0.0543080088252728	0.1693039189147	0.162473086173256	0.0390733947298214	0.0508422181834893
"ENSG00000100852.13"	-0.414363888155396	-0.183524205992764	-0.172046346013691	-0.259153162906133	-0.202215801563175	-0.151092253375136
"ENSG00000134852.15"	-0.42547375804949	-0.177131406970066	-0.320382358964475	-0.328712583130984	-0.211003431864989	-0.096888551044688
"ENSG00000232442.1"	0.382898320321629	0.41388720790949	0.156810948184113	0.447347359658626	0.252007642740645	0.0197057837571748
"ENSG00000070476.15"	0.200564041649922	0.116599813578791	-0.00685341930834316	0.108771969223747	0.0220168344115601	-0.0366761906684339
"ENSG00000177302.15"	0.228411130383197	-0.0519151180749899	0.0233374333162493	0.0762246365392789	0.00400418802275926	0.0955085046573956
"ENSG00000121989.15"	-0.371748975449321	-0.141797741401251	-0.105791518728803	-0.32526384864	-0.270701888105327	-0.205076513827946
"ENSG00000141562.18"	0.341166824856588	0.0479408567746029	0.100842140692554	0.165391656802089	0.0690860356011189	0.11527053724783
"ENSG00000166225.8"	-0.277905507040849	-0.225881163758753	-0.0599087815206198	-0.277126991117722	-0.202623395690789	-0.122193026057818
"ENSG00000112561.18"	0.398325204906177	0.0200070762900779	0.196459490942818	0.208579878233019	0.065025222052288	0.168828774035928
"ENSG00000222112.1"	0.62481279684693	-0.0461983677880951	-0.0820601109450201	-0.0435381149490826	-0.035259707651774	0.645830206451943
"ENSG00000171302.17"	0.422966462074304	-0.110298783520987	0.139361245010686	0.111226448500536	0.00975265096627087	0.099581007160257
"ENSG00000123643.13"	0.313154413230631	-0.0849188972227433	0.00447371117567741	0.00752394839936255	-0.0945192934759378	0.274010296158542
"ENSG00000116199.12"	-0.233388776494059	-0.264528255757108	0.00865899295200023	-0.173038602024557	-0.208052499431584	-0.241075850372969
"ENSG00000137871.20"	-0.405070973521425	0.0543004405486327	-0.0990085167185653	-0.107242037437713	0.039902400357998	-0.381952085405814
"ENSG00000087053.18"	-0.277396323739016	-0.0859812140683296	-0.122252855822295	-0.187856823691647	-0.130072601456348	-0.108326659787272
"ENSG00000151239.13"	-0.429620296170424	-0.120362379873549	-0.215676116322585	-0.31137564367687	-0.0647533470644941	-0.163825366411409
"ENSG00000140332.15"	0.529080813998108	-0.2306193078478	0.0918288429623519	0.0854917110847762	-0.133366768341531	0.029283431764985
"ENSG00000182287.14"	-0.398836416197231	-0.19805118178886	0.0606471638033126	-0.272007265945614	-0.154626691516703	0.0850775947035505
"ENSG00000057704.13"	0.568553078638627	-0.31446306945538	0.0745724330328965	-0.0176732733029539	-0.178890847814225	0.122217653424306
"ENSG00000135218.19"	-0.447482741359457	-0.569637953394895	-0.081998139735334	-0.275246063373362	-0.41124490054638	0.217881854838787
"ENSG00000164047.5"	1.12259223146617	0.52650354777753	0.985911837201342	0.756952467824605	0.773119578545655	0.395460115663584
"ENSG00000072110.13"	0.467504627722255	-0.22937780707487	0.101890514089968	0.0849860079364895	-0.127578619616051	0.0382643616286149
"ENSG00000205189.12"	-0.397259632064836	-0.0359013442852527	-0.130647513097728	-0.220073593749191	-0.0922457536256038	-0.161757288417272
"ENSG00000164975.15"	-0.419476380719376	-0.083492594682931	-0.143627095426783	-0.182385417738289	-0.055716967478272	0.0922083753213672
"ENSG00000129003.17"	-0.385018235187486	-0.202369494731636	-0.280668946371316	-0.318449180255497	-0.260576463978971	-0.0978076747002747
"ENSG00000223496.3"	-0.265968154435024	-0.0794897877306227	-0.0814985359952338	-0.0514580892370944	-0.0111551071696754	-0.145365621464115
"ENSG00000138767.13"	-0.284198865228952	-0.293929268830959	-0.212677365190015	-0.355055731411366	-0.315252569898242	-0.105519459938351
"ENSG00000103196.12"	0.742298590825943	-0.544682116175777	-0.0725413627910294	-0.243720160475335	-0.480626184417811	0.162346150368086
"ENSG00000093134.14"	0.652375639170345	-0.0153014237025699	-0.121121559227084	0.046879986462443	0.00646084975222916	0.257015087277285
"ENSG00000144711.16"	0.354126351434017	-0.154399408603936	-0.0150086416700468	0.0451988808768711	-0.126278894658478	0.0445806551926626
"ENSG00000156860.15"	0.441248235030365	-0.117299529033607	0.126309927486368	0.120564540100871	-0.0398607088775931	0.191583433646233
"ENSG00000127314.18"	-0.271715741728259	-0.181306679265643	-0.0839148380129187	-0.182104670513883	-0.0803066430714674	-0.257710287581069
"ENSG00000092439.15"	-0.336829488125852	-0.0732973370965881	-0.111534821020797	-0.166762107691221	-0.119444987898508	-0.238610647677715
"ENSG00000170921.15"	0.308083663943731	0.00454886646718222	-0.0666474700500199	-0.0204045227875671	-0.0958593275952238	-0.0295031373261736
"ENSG00000066933.16"	-0.302563180966247	-0.0685097307447347	-0.1729572647116	-0.153381006571121	-0.0991188897503328	-0.0687625095784528
"ENSG00000215769.8"	0.374236861906813	0.149690127743581	-0.102295046125395	0.0730302293938951	0.102789452643361	0.0994618779642011
"ENSG00000120129.6"	0.665648927926502	-0.223649452176797	0.1741328615416	0.101236033073028	-0.0331065849710459	0.0757309978206049
"ENSG00000198824.7"	-0.230557105319533	-0.255811834915907	-0.15084199742087	-0.193497191864781	-0.263586140837544	-0.212174590637734
"ENSG00000109689.16"	-0.241950513351512	-0.137776643371495	-0.169595259702409	-0.177175758246277	-0.153961823032244	-0.0555907380851695
"ENSG00000085365.18"	-0.323459188750093	-0.219068103725398	-0.122903368744611	-0.28110625604584	-0.237314612802352	-0.0764619065789551
"ENSG00000171608.15"	0.376159609962118	-0.110114141700912	0.0623060576094918	0.127584594292056	-0.0560870599269201	-0.0693713496339061
"ENSG00000170802.16"	-0.240338040921427	-0.294380598165947	-0.121848379981146	-0.312635853541671	-0.260730214404984	-0.0561887106931893
"ENSG00000145675.15"	-0.271661366621557	-0.213868495768673	-0.100688506440963	-0.248489317240663	-0.175576659291074	-0.309851559813974
"ENSG00000109606.13"	-0.243617434257541	0.0157007726883647	-0.0354078374472229	-0.120265892909801	-0.0182791363389105	-0.0962586069590552
"ENSG00000280106.1"	-0.670678918714539	-0.222497418167216	-0.156975118231067	-0.49625384674236	-0.341017159515507	0.205316311945114
"ENSG00000124786.11"	-0.275840454206748	-0.169517037181219	-0.166600041320272	-0.233246583419454	-0.138810368377222	-0.158192073210349
"ENSG00000198492.16"	-0.165186660465796	-0.167979179363418	-0.124004330629421	-0.128981772018156	-0.145563322672982	-0.130931852805226
"ENSG00000245750.8"	0.630870430809088	0.205802253296297	0.24801574219285	0.263971426928892	0.29557555920775	0.276473743641235
"ENSG00000172840.6"	-0.341819351852222	0.0661656363757843	-0.0492550016944295	-0.156696794332934	-0.111457364131607	-0.0841115688264402
"ENSG00000104852.15"	0.281701001752251	0.462792278899874	0.0963971909275747	0.31892488821853	0.267824526952127	0.125080008838806
"ENSG00000254470.2"	0.593612278850021	-0.174843709289425	-0.0237751075089587	0.0497068873706557	-0.155638387991216	0.320947265397029
"ENSG00000097046.13"	-0.328462270738575	-0.170114529653677	-0.264364638624815	-0.386052305257131	-0.199453360604824	-0.431193754179948
"ENSG00000182022.18"	0.469397748604715	-0.173641671411842	-0.0865546099788617	-0.0570989743970198	-0.221016730040468	0.221102067420875
"ENSG00000158825.6"	0.916351603760362	-0.456767790055006	0.319315070418287	0.113419065225937	-0.00646889215886048	0.319676983642887
"ENSG00000084093.17"	-0.228438538380051	-0.259854527798742	-0.107904415178167	-0.216117482257077	-0.201764951127116	-0.0851443134445953
"ENSG00000168918.14"	0.253087745381979	-0.0822556570187754	-0.0439390376731872	-0.0359215765872012	-0.129911749522755	0.203046637576978
"ENSG00000146143.18"	-0.332083252035503	-0.0236174028407881	-0.0997846810761231	-0.177040615733008	-0.152678891338549	0.00476002265005393
"ENSG00000116604.18"	0.298505067524997	-0.0421516149364667	0.0128882349276189	0.0357454823979939	-0.0481636005250712	0.00792582087469107
"ENSG00000116237.16"	-0.232034776346371	-0.153146371566954	-0.027677553639311	-0.176149404318508	-0.0976618152981317	-0.093272625628197
"ENSG00000172292.14"	-0.283846742702681	-0.210691710363412	-0.22679787256715	-0.300026838954348	-0.323642047197232	-0.182859664810169
"ENSG00000120709.11"	0.46150707083194	-0.305621989965224	-0.0399295799053414	-0.0763159023950664	-0.179587246169721	-0.0101872697678624
"ENSG00000072778.20"	0.352522712380339	0.100667145887504	0.0877544823693013	0.112632663810159	0.0307415650365535	0.105936941467038
"ENSG00000248333.8"	0.254536649593035	-0.0128633851852591	0.0876241040770234	0.110004720373475	0.0294654585573673	-0.162107710374051
"ENSG00000147874.11"	-0.335617641294826	-0.0940932741735301	-0.162904518342677	-0.221923430590192	-0.138074952580789	-0.277669355520672
"ENSG00000164715.6"	0.379205428267682	-0.285164590647903	-0.180717798079456	-0.136585074480436	-0.318823686736089	-0.0938027261191081
"ENSG00000120526.11"	-0.508233663869075	0.138736822245702	0.0106774274324439	-0.0510754896523173	0.26422695836371	-0.402589265924889
"ENSG00000141854.9"	0.834075164589005	0.427308144229474	0.436670892467061	0.650044281660629	0.612457053969139	-0.0334928469940527
"ENSG00000119004.15"	-0.282935754721556	-0.0731368215294816	-0.169722249026933	-0.0888854088820876	-0.0799263638486263	-0.155403598033215
"ENSG00000100714.16"	-0.239182028791983	-0.0249797857594416	0.0292395934809653	-0.0230772541431623	-0.005190456886913	0.0406449974236613
"ENSG00000104131.13"	-0.379501575011995	-0.096644616498474	-0.0207896568654462	-0.252718711150592	0.0116429301501837	-0.154474158275168
"ENSG00000154001.14"	-0.257719827619503	-0.251966082685149	-0.156423124137556	-0.227461023851747	-0.20182457954281	-0.0649726784720084
"ENSG00000256751.5"	0.814806169110889	0.0469722061719176	0.108933044643885	-0.0179404584576748	-0.152121240994656	0.341494797009612
"ENSG00000214367.7"	-0.393686275482994	-0.0965390346962751	-0.086205968569252	-0.127179949780005	-0.0314739179081895	-0.209539776749474
"ENSG00000014641.18"	-0.320159351563377	0.00190568898481214	0.0179570913762257	-0.0983547606227679	0.0400992877128381	-0.0395346588359224
"ENSG00000169490.17"	-0.243819416233377	-0.0122305778041314	0.0749484348776144	-0.0715043671689859	0.0430411104352686	-0.0325094541511439
"ENSG00000163714.17"	-0.349744688338493	-0.0750765845007875	-0.100466360862169	-0.171459206576533	-0.0921738384289448	-0.180212184573533
"ENSG00000187109.14"	-0.303525063750419	-0.110964166018115	0.0233226421178276	-0.11758546974258	-0.010743206028911	-0.240974891130548
"ENSG00000125629.15"	-0.328440501803047	-0.0768857340234943	-0.0564081516736987	-0.206766802760874	-0.0645704935208622	-0.329593061846228
"ENSG00000182150.15"	-0.288779051556691	-0.00103941164477295	-0.0931190472057448	-0.135259207909821	-0.0104308953514938	-0.464547028519928
"ENSG00000140382.15"	-0.264023610931404	-0.0325618348120349	-0.0111462185865765	-0.0985339834875223	-0.0633638922444293	-0.161205935833071
"ENSG00000115828.17"	0.772864378469816	-0.308346447053219	0.241747924734235	0.0562959498757731	-0.0562399240920364	0.146136486809148
"ENSG00000171612.7"	-0.395051825510776	0.202369319026277	-0.224819230571014	-0.106908523566809	-0.111998143655872	-0.0392298158673035
"ENSG00000104635.14"	-0.367711793595566	-0.150706453239672	-0.113380282219113	-0.183381308972018	-0.117345726278724	-0.560243715200744
"ENSG00000258819.1"	0.799033620977603	0.198080589337406	-0.00797018152321627	0.234558327802121	0.122162576172117	0.48299869675383
"ENSG00000100814.18"	-0.374132538780587	0.0612998133737177	-0.0749859396218513	-0.133147497297726	0.0327464061465261	-0.0447985875462753
"ENSG00000132694.18"	0.388469788006696	-0.159289513679263	0.0418711370830707	0.0841874589494322	-0.113291411096413	0.20761286621071
"ENSG00000282851.2"	-0.356902795133506	-0.255274468934674	-0.216127726010102	-0.272073515858192	-0.18423220397445	0.389819588202447
"ENSG00000107263.18"	0.276472338343655	-0.0399788830067287	-0.0399651898536257	0.00866602826876495	-0.0773172198532119	-0.0070259208890775
"ENSG00000198380.12"	-0.274773764336788	-0.13761160295762	-0.142170942352044	-0.220558353271104	-0.160474940348935	-0.147202048088722
"ENSG00000197142.10"	-0.194373858926213	-0.0812815119037076	-0.0736903060802243	-0.152279715910876	-0.100575494835333	0.00186974790085337
"ENSG00000265982.1"	1.05396083647816	0.719268878772232	-0.151892726473382	0.685851004219888	0.326434414281639	0.346504581623123
"ENSG00000105963.15"	0.587870563690716	0.396410292073589	0.166204312502535	0.356149790717618	0.280173917607713	0.260252339979501
"ENSG00000205085.11"	0.579515887175162	0.179387850087539	0.237167716634173	0.367360677091065	0.193430954470626	0.350880335307193
"ENSG00000248323.6"	0.586261566834468	-0.0117234921114697	0.02828716454618	0.113099448604984	-0.0539818433883124	0.307660996026448
"ENSG00000259865.1"	-0.533163861452865	0.106550632597248	-0.209826926134349	-0.335812594928518	-0.141749778019264	-0.244027027354563
"ENSG00000143498.18"	-0.424288747497015	-0.0356099016138587	-0.290500788624374	-0.206722433180361	0.0317263800447485	-0.445677882596613
"ENSG00000206417.8"	0.676911144031936	0.400028082362171	0.478506800947487	0.39677767459379	0.454909349078299	0.174107059978208
"ENSG00000174197.16"	-0.214236083823072	-0.0412001439780196	-0.0722839694295754	-0.0925194592721486	-0.0599299835024496	-0.195602247544587
"ENSG00000136628.18"	-0.308726948728114	-0.0372559674112471	0.0653775515957582	-0.0428761192688105	-0.0416206739447045	-0.056123195203952
"ENSG00000104047.15"	-0.412901682158711	-0.0909847634397929	-0.222929179971344	-0.233155064838815	-0.0488927397534749	-0.0487037639967571
"ENSG00000266714.9"	0.46449978281852	0.453693181817038	0.0837014682664581	0.459722805448975	0.276418483366635	0.0936048389972459
"ENSG00000130177.16"	-0.260001562327919	-0.0288271493021428	-0.109620661688313	-0.108891015164722	-0.0787315456714452	-0.0393831936526459
"ENSG00000169891.18"	0.5722647491374	-0.342549589131028	0.0408176054733538	-0.0409662897303376	-0.205485248218581	0.212681975710422
"ENSG00000138757.14"	-0.236881121980802	-0.224087214341118	-0.0178345338147485	-0.161879392678061	-0.108670964086204	-0.234789959238559
"ENSG00000135439.11"	0.293005726174081	0.077835260202237	0.0185137099594401	0.0970325141064023	0.0800765633782428	0.13735438810323
"ENSG00000077147.16"	-0.350798895563826	-0.292817626949629	-0.166773460001105	-0.307597393258056	-0.235882172586912	-0.173842637311127
"ENSG00000276900.1"	0.556430586888624	0.339609782585217	0.079697540369299	0.220865336248513	0.35054469896024	0.0260981374906537
"ENSG00000117410.14"	0.525669734604012	-0.0303936616438749	0.153721573506661	0.19891747773649	0.0971178444251093	0.240617412707278
"ENSG00000101152.11"	0.344860211271972	-0.095043510683646	0.0278882226861139	0.0637580368996895	-0.092739825496742	-0.0303901526061585
"ENSG00000172175.14"	-0.301913695904718	-0.0237125281499795	-0.111080186951526	-0.0987061655195651	-0.0451335624904656	-0.0474631124138236
"ENSG00000009780.15"	-0.25496606655473	-0.0801548465101165	-0.038139648564214	0.040731601698802	0.0505812030196635	-0.121159293187927
"ENSG00000268279.4"	0.504208169405588	0.293097981390737	0.0321731625654047	0.128485728016415	0.219760704772007	0.207394810637779
"ENSG00000113648.16"	0.212688244463241	0.013083362394374	-0.0330257195505972	0.00212676437138448	-0.0139936375244272	0.100503396747583
"ENSG00000156802.13"	-0.32519494221197	-0.173413812425212	-0.101124812412028	-0.0950331007240344	-0.0793339510823134	-0.295914688545146
"ENSG00000010404.18"	0.381035672693729	-0.0584746103721834	0.00588468326214731	0.0655992146809625	0.0362612613586499	0.140339611333217
"ENSG00000102125.16"	0.32567138680241	0.266443044217104	0.00240616144877315	0.224436609039019	0.208385763830236	0.112716145325222
"ENSG00000184863.11"	0.166138190694491	0.0382693742615121	-0.0146337951026947	0.03258036786311	0.0278304248632182	-0.0535242148581281
"ENSG00000104973.18"	0.535110431871689	-0.0871788032876397	0.151939889654829	0.190264995860133	0.0462478103650312	0.128430014546853
"ENSG00000211445.12"	1.05702119515188	-0.520840375500295	0.067269560446144	0.0660035811287467	0.0520325665789472	0.438703274558848
"ENSG00000008282.8"	-0.312943272799473	-0.217203614395014	-0.190509411214215	-0.193111570845576	-0.126125699753689	-0.0868931313470709
"ENSG00000108840.15"	0.42317273545389	0.0243490124209131	0.170353024560523	0.276845178786713	0.113213744259604	0.128420426771673
"ENSG00000075711.20"	-0.287453168739619	-0.0238285979019981	-0.0382312700039433	-0.13618297580271	0.0138215726605573	-0.180093307506443
"ENSG00000122678.17"	0.304830133123659	0.266498846476386	0.0192859193098531	0.278013107137268	0.181213503919047	0.0818650457262438
"ENSG00000100934.15"	-0.151780646468294	-0.162911536515588	-0.0944919706054623	-0.203811836384719	-0.125875151353028	-0.260251613903563
"ENSG00000153975.10"	-0.366950622370281	0.129169722654142	-0.0387800401211598	-0.160098475437179	0.0181993177583051	-0.0882244167200867
"ENSG00000059769.20"	-0.642535255148235	-0.252491541786992	-0.261081839384504	-0.359640074842057	-0.247413536928023	-0.175184441287759
"ENSG00000173145.11"	-0.391321108958511	0.0821731180370247	-0.0382298721871388	-0.0693621367702466	0.179094527274917	-0.387138920585896
"ENSG00000171492.14"	-0.228676889758479	-0.163420517704323	-0.0878658415126345	-0.156343058601673	-0.147003699074808	-0.137754900683392
"ENSG00000234936.1"	0.484168313682475	0.413748748189977	0.0775644244266738	0.334152171895247	0.503103254498421	0.211255102520981
"ENSG00000059377.17"	0.396730645497781	-0.0652647399568398	0.0700782294599804	0.091291530756334	-0.0419704644971572	0.173901028447825
"ENSG00000109184.15"	-0.387395222994791	-0.0176027502627978	-0.188293643261511	-0.186229858757997	-0.121931289679064	-0.19783035647974
"ENSG00000163600.12"	-0.470246480527416	0.212758244422321	0.08646494650832	-0.0429874370361194	0.14686124778644	-0.276088457660414
"ENSG00000138660.11"	-0.389387449139903	-0.0171178557210774	-0.0222407161951144	-0.199476537939483	0.0268434179443457	-0.374524516147316
"ENSG00000197121.15"	-0.559561582976071	-0.343150392060616	-0.400634557899235	-0.357757541631779	-0.217641501139294	-0.0666163134712452
"ENSG00000116005.12"	-0.334236637401607	-0.148757925782083	-0.0687705372535463	-0.179450812414482	-0.155631492777666	-0.191008018101273
"ENSG00000139173.10"	-0.483835238365398	0.040455317587051	-0.200988958535347	-0.4267737668057	0.0169003449136023	-0.335414040962475
"ENSG00000180488.15"	-0.311553262983145	0.0343871298474907	-0.175977328749537	-0.171559988916654	-0.0527629193740715	-0.046971343272201
"ENSG00000204599.14"	0.247854704444868	0.117953470067713	0.18237130315178	0.11681976032722	0.150740077602939	-0.0899843228851811
"ENSG00000141905.19"	0.394971837612064	-0.0858079889855414	0.0939983641311191	0.140273691507702	-0.0596408731511504	0.0856725783655703
"ENSG00000159063.13"	-0.308022730571151	0.00696736820311816	-0.123674691576615	-0.0483609776372358	0.00720459825767872	0.0260894220854033
"ENSG00000128923.11"	-0.262876720701402	-0.17800328994218	-0.115605844687595	-0.279970717475421	-0.178745370968517	-0.0590328725571903
"ENSG00000198522.13"	-0.285408229295423	0.0666465658068276	0.130955645457648	-0.0701925287590806	0.110753789973199	-0.0932960994592289
"ENSG00000100228.12"	0.633961749925692	0.10315573352254	0.0868705971950092	0.205104675377811	-0.033838434453044	0.150161987416257
"ENSG00000078177.14"	-0.387414204305275	0.0118542139641988	-0.140457149878374	-0.1267904879227	-0.0856053575084559	-0.381474455703595
"ENSG00000124813.22"	0.304967041535849	-0.174248787210557	-0.0136905989821541	-0.0782121163977152	-0.15624307022805	-0.171320520784399
"ENSG00000138166.6"	-0.463280947592312	-0.140394242191412	-0.163902049118566	-0.319149049180181	-0.187309600504245	-0.100598430412774
"ENSG00000137040.9"	-0.418605908772834	0.110758518282963	-0.0282825525822501	-0.138298917279138	-0.0511589661887557	-0.510074627197893
"ENSG00000131242.18"	0.300550542043545	-0.00624228091255841	0.157308630087003	0.190222317478705	0.0497498393810103	-0.0718239801542717
"ENSG00000123124.13"	-0.300472021202157	-0.0195932624872652	-0.0524866426770823	-0.092922487024806	-0.00185584452300791	-0.460883109370615
"ENSG00000180891.13"	0.476998752771054	0.0947554216435464	0.11078518658492	0.262860268201435	0.10664283113889	0.268776752993116
"ENSG00000112576.12"	0.354826329305499	0.0545933927320821	0.11071853967563	0.0909600154226382	-0.000580099209258833	-0.0632037332077644
"ENSG00000110841.14"	-0.368564727781645	-0.186951557943975	-0.216180923400386	-0.0796916504567862	-0.1386678621452	0.0433135533373095
"ENSG00000143376.14"	0.345565411115459	-0.329693711229973	-0.0604202308686368	-0.15934761979677	-0.297197958562388	0.134840600537652
"ENSG00000196865.4"	-0.278869044877975	-0.0672219518049966	-0.150656726444519	-0.230431040798448	-0.0712290377323992	-0.0742411947456434
"ENSG00000126821.8"	-0.319144769412889	-0.238938572195545	-0.129500385052487	-0.248780386837277	-0.255420918446779	-0.217293093499294
"ENSG00000125676.20"	-0.308856260307531	-0.0975172006179985	-0.106567182047006	-0.156098607549353	-0.10464231137034	-0.155379952751949
"ENSG00000275004.4"	-0.422342345665698	-0.0591083211817165	-0.143155090855273	-0.106566925840072	0.0419257432248732	-0.356116292359208
"ENSG00000163947.11"	-0.244996870984593	-0.0229480572129832	-0.0136190995255445	-0.0974263909473985	-0.0727186019714443	-0.310976382208049
"ENSG00000184489.11"	0.540109770278539	0.184339584240812	0.360436421597089	0.363437240302764	0.237866202187487	0.140839303494467
"ENSG00000165046.12"	0.534577666444843	0.196050385621319	0.216143789049886	0.288182045759952	0.131014200352711	0.303974470442848
"ENSG00000162613.16"	-0.274328191025647	0.0125058640655009	-0.0891322560295871	-0.109933210180057	-0.0505219831063215	-0.0851274040339982
"ENSG00000107560.12"	-0.270708702173841	-0.100935416030541	-0.163933332263857	-0.197565113271713	-0.143577818464642	-0.212793778460852
"ENSG00000185215.9"	0.465029490644385	-0.137429646162168	0.166261213906976	0.204971790871896	0.0258244561500156	0.213644206106334
"ENSG00000157600.12"	0.617093056620843	-0.10827961038052	0.232058604196661	0.155141243317059	-0.0265820656278057	-0.108747135577518
"ENSG00000072518.20"	0.330310888202947	-0.163039735473733	0.0460222689113818	0.0635503743350396	-0.07918139338594	0.123641205820187
"ENSG00000151725.12"	-0.654738770514265	-0.0821415759966895	0.00259262282925621	-0.0461488716604928	-0.262345971073317	0.106011472799889
"ENSG00000064932.16"	0.607848821183129	-0.111464702515979	0.0934717139806143	0.221534551131674	-0.0532307504234151	0.210456685083002
"ENSG00000204178.11"	-0.191176032157988	-0.0718391643092335	-0.0391071815803192	-0.0673723444343253	-0.0568157657543482	-0.284644486884858
"ENSG00000239789.6"	-0.4819867797808	0.0732124867118233	0.10434863209955	-0.0782791851429954	0.132828720241424	-0.279001554456268
"ENSG00000178927.18"	0.330628189644977	0.0987521782628367	0.00260352055690216	0.165696639803855	0.0741097435222766	0.322909599157699
"ENSG00000015171.19"	-0.272969232137519	-0.00241193096990955	-0.00119104095043809	-0.102116717293079	-0.0655574204445539	-0.524599881224036
"ENSG00000138678.11"	0.524547219027955	-0.351312489147053	0.112722867285568	-0.0875500807041165	-0.210124642770559	-0.176942840884784
"ENSG00000279253.1"	0.28035637773857	0.276362255664087	0.0699460195680182	0.267348471723122	0.18610784572456	0.204685899338324
"ENSG00000186480.13"	-0.258381089010304	-0.264807360742092	-0.0716895726397455	-0.226002629815139	-0.127115269560762	-0.224095965784202
"ENSG00000164674.15"	0.468200808004125	-0.0400632823937013	-0.102907107976198	-0.0707717066341882	-0.147256489068124	0.0596773686056435
"ENSG00000118454.13"	-0.251688257862207	0.0326036630762543	-0.0540656398849482	0.00160550548620808	0.0642154078807877	-0.270995241278839
"ENSG00000146281.6"	-0.292946773822928	-0.0975676050207377	-0.182477729349074	-0.138573055596746	-0.083294429035778	-0.248316626884768
"ENSG00000255163.1"	0.499303395210919	0.122188768252579	0.0285123330225243	0.157132687419665	0.057051656373921	0.231548368697861
"ENSG00000103226.18"	0.421118269849012	0.104479237421305	0.0828626402448931	0.153597867429128	0.165848805844998	0.23241973457677
"ENSG00000071794.16"	-0.358843030785757	-0.0866249930949667	0.00486931831468862	-0.104128189307758	-0.0612059817532611	-0.396483994259906
"ENSG00000100523.14"	-0.323787421557161	0.00663051945108251	-0.174547753177771	-0.135644591067432	-0.0206378680624741	-0.0566792298540753
"ENSG00000173928.2"	0.393524446802359	0.225984935574151	0.136561074827116	0.220842569605007	0.3368434790122	0.108010782239611
"ENSG00000186017.14"	-0.359362069183423	0.0355475028824914	-0.0764456905856687	-0.0734949261986428	0.0595969310121482	-0.209166140224999
"ENSG00000063601.17"	-0.173445052401604	-0.113182236761483	-0.111352113851378	-0.11705625831587	-0.072687149097356	-0.225930969806563
"ENSG00000100288.19"	0.400615600202326	0.283309417167405	0.087820111740327	0.360345736597277	0.264006235098321	0.380781179768837
"ENSG00000121966.6"	0.373242264977848	-0.245768235376512	-0.0056880781451305	-0.0639699347164449	-0.163547859498903	-0.151340542045013
"ENSG00000260528.4"	0.622290455514218	0.0167667591523202	-0.00291410811913995	0.220444268474856	0.00563336848449847	0.600939407344707
"ENSG00000137492.8"	-0.326859596715693	-0.0762155976867716	-0.00814979829319284	-0.153139336043417	-0.00129919834866943	-0.417286357850457
"ENSG00000163945.16"	0.289694785297133	0.209213801941095	-0.000983744628382688	0.168275920549549	0.0812706197467543	0.0684457971636219
"ENSG00000149308.17"	-0.275117701797686	-0.15307605714382	-0.197229395759593	-0.225405651076918	-0.17213119600524	-0.144107978092801
"ENSG00000173327.8"	0.443076631117306	-0.0315094037531223	0.124829891826358	0.148373101579483	0.0534921656033083	0.253133465457285
"ENSG00000172349.17"	0.205817207404758	0.0584407700039407	0.0609254144976621	0.0593433233777567	0.0839273218022161	0.040943392848904
"ENSG00000100330.15"	0.387922946605872	-0.264369287704515	-0.018782105999497	-0.0425266266044737	-0.181830806925067	-0.0118904716945698
"ENSG00000101974.14"	-0.341815901982851	-0.202783571406117	-0.219763053115462	-0.274866328942946	-0.185525965000527	-0.256710298340996
"ENSG00000053918.16"	0.413119033321402	0.159438037276574	0.122756221283576	0.231499528385219	0.0839318088591048	0.113840760264293
"ENSG00000175782.10"	0.288279277930855	0.0107965029810559	0.0420415494691273	0.013756010794622	0.0014945803827926	0.061480064501986
"ENSG00000226891.8"	0.595235097139915	0.172457866793544	0.200514357295089	0.264263851859988	-0.0479684908647569	0.376859177171698
"ENSG00000125944.20"	-0.257157624681971	-0.0612714306528597	-0.0126947820012093	-0.0885447358450353	-0.0146344457710423	-0.114647337676182
"ENSG00000148719.15"	0.309338884948287	0.040400062536837	0.137679968630093	0.113823951903228	0.0966808199518647	0.121465096307943
"ENSG00000165886.5"	0.738110716607374	-0.0786503088440735	0.443841160793117	0.245309423560133	0.105988972231545	0.161970578246692
"ENSG00000196950.14"	-0.333080670286433	0.0917555398625272	0.000982844747419165	-0.067606062110154	0.0814110258935914	0.0195200614270101
